,ref_index,ref_mz,ref_z,ref_MS1,ref_minMS1,ref_maxMS1,ref_RT,ref_minRT,ref_maxRT,ref_intensity,ref_SNratio,ref_PercentageTF,comp_index,comp_mz,comp_z,comp_MS1,comp_minMS1,comp_maxMS1,comp_RT,comp_minRT,comp_maxRT,comp_intensity,comp_SNratio,comp_PercentageTF
666,363.0,323.9911287,0.0,5799.0,5694.0,7227.0,682.33,671.086,836.4110000000001,69542.0,14.3,14.5428,372.0,323.9910666498286,0.0,6030.0,5925.0,6681.0,675.6286275091487,696.39,778.125,52261.0,15.2,7.1864
667,741.0,295.11830760000004,1.0,7164.0,7059.0,7416.0,829.63,818.275,856.735,69432.0,12.1,3.3831,599.0,295.1182484926041,1.0,7101.0,7059.0,7563.0,821.7605889931737,819.078,873.7389999999999,79259.0,18.6,4.806
668,93.0,406.9575858,0.0,5085.0,5001.0,5400.0,605.67,596.7040000000001,639.491,69202.0,13.0,3.7637,162.0,406.9574256504381,0.0,5337.0,5253.0,5694.0,607.7367173201134,624.062,671.433,60163.0,16.1,4.165
669,791.0,212.039837,0.0,7437.0,7332.0,7815.0,859.01,847.753,899.78,69092.0,15.6,4.5765,689.0,212.03980406962836,0.0,7458.0,7353.0,7584.0,861.7673503869921,851.048,876.023,51408.0,17.4,2.1959
670,1423.0,384.9733338,0.0,9831.0,9747.0,9894.0,1118.89,1109.87,1125.58,69011.0,17.4,1.3819,1237.0,384.9732599481807,0.0,9789.0,9747.0,9873.0,1117.5610247988602,1110.48,1123.95,53045.0,12.6,1.1843
671,486.0,428.97906550000005,0.0,6345.0,6219.0,6450.0,741.26,727.658,752.4839999999999,68829.0,15.6,2.1838,459.0,428.97874814293226,0.0,6471.0,6450.0,6534.0,736.6856643669853,753.1289999999999,762.2460000000001,40510.0,11.3,0.8016
672,913.0,253.88251430000003,0.0,7815.0,7731.0,7962.0,899.78,890.6210000000001,915.7639999999999,68666.0,24.3,2.2117,756.0,253.8826875419192,0.0,7794.0,7731.0,7962.0,898.8538786837828,891.763,916.7819999999999,59922.0,18.4,2.1998
673,1106.0,208.87778369999998,0.0,8760.0,5694.0,9999.0,1002.57,671.086,1136.82,68549.0,24.5,40.9681,914.0,208.87786598625652,0.0,8718.0,5022.0,9999.0,1000.3285414169317,599.115,1137.35,109802.0,30.5,47.3236
674,1217.0,223.0488143,0.0,9138.0,8802.0,9726.0,1043.7,1007.09,1107.58,68510.0,29.2,8.8396,1043.0,223.04884560613033,0.0,9138.0,8991.0,9852.0,1045.6571147219108,1028.41,1121.7,61023.0,23.2,8.2024
675,1541.0,308.09776980000004,0.0,9999.0,9915.0,9999.0,1136.82,1127.88,1136.82,68367.0,14.6,0.7864,1369.0,308.0978726218969,0.0,9999.0,9936.0,9999.0,1134.9384661608158,1130.72,1137.35,58258.0,11.3,0.5829
676,434.0,348.04266060000003,0.0,6198.0,6135.0,6261.0,725.4,718.607,732.2139999999999,68202.0,17.1,1.1969,437.0,348.04239263322654,0.0,6387.0,6345.0,6450.0,724.1154981958215,741.7460000000001,753.1289999999999,41774.0,11.7,1.0008
677,1466.0,175.0847799,0.0,9936.0,9894.0,9999.0,1130.09,1125.58,1136.82,68144.0,17.1,0.9887,1278.0,175.08469129645275,0.0,9915.0,9894.0,9999.0,1128.5903500343368,1126.23,1137.35,47806.0,11.4,0.9777
678,80.0,517.1536595,0.0,5064.0,5001.0,5148.0,603.45,596.7040000000001,612.378,68112.0,11.6,1.3788,64.0,517.1539250658147,0.0,5064.0,5001.0,5253.0,602.2571307503442,596.8330000000001,624.062,38490.0,11.9,2.3941
679,1424.0,311.0974641,0.0,9831.0,9747.0,9894.0,1118.89,1109.87,1125.58,68073.0,17.2,1.3819,1234.0,311.0976567123888,0.0,9789.0,9747.0,9852.0,1117.5610247988602,1110.48,1121.7,79616.0,19.0,0.9865
680,534.0,139.0386096,0.0,6681.0,5001.0,9999.0,777.45,596.7040000000001,1136.82,67797.0,18.7,47.5111,537.0,139.03853290084206,0.0,6870.0,5001.0,9999.0,786.1560066112539,596.8330000000001,1137.35,38935.0,11.7,47.5242
681,1304.0,500.94851460000007,0.0,9474.0,9390.0,9558.0,1080.27,1071.1,1089.42,67540.0,24.0,1.6115,1128.0,500.9485337203995,0.0,9453.0,9390.0,9558.0,1077.4128856061964,1071.79,1090.06,51993.0,19.3,1.6064
682,552.0,151.040427,0.0,6744.0,5862.0,7710.0,784.28,689.1139999999999,888.3489999999999,67496.0,16.7,17.5256,562.0,151.04044180692225,0.0,6975.0,5883.0,7122.0,799.8933838370289,691.8660000000001,825.966,48612.0,16.0,11.7906
683,1095.0,266.8923382,0.0,8739.0,8676.0,8844.0,1000.32,993.544,1011.63,67144.0,18.6,1.5909,930.0,266.8922490643557,0.0,8739.0,8655.0,8823.0,1002.2088742401871,992.062,1010.13,121405.0,36.2,1.5886
684,487.0,366.061902,0.0,6345.0,6261.0,6408.0,741.26,732.2139999999999,748.012,67140.0,15.2,1.3897,465.0,366.0618155125585,0.0,6492.0,6408.0,6555.0,739.5486144985886,748.564,764.5369999999999,129761.0,36.4,1.4044
685,1438.0,186.039449,0.0,9873.0,9810.0,9999.0,1123.33,1116.62,1136.82,67051.0,16.5,1.7769,1273.0,186.03938876250336,0.0,9894.0,9747.0,9999.0,1126.9487437515452,1110.48,1137.35,77226.0,17.6,2.3625
686,937.0,339.0677361,0.0,7857.0,7752.0,7920.0,904.36,892.913,911.178,67033.0,25.0,1.6067,753.0,339.0678032407745,0.0,7794.0,7731.0,7920.0,898.8538786837828,891.763,912.2130000000001,108624.0,33.4,1.798
687,194.0,128.0489515,0.0,5505.0,5379.0,5988.0,650.76,637.237,702.68,66886.0,17.9,5.7567,218.0,128.04886621498676,0.0,5631.0,5547.0,5778.0,640.4691106460219,655.602,680.4830000000001,74149.0,18.1,2.1876
688,1096.0,144.86821719999998,0.0,8739.0,8697.0,8802.0,1000.32,995.794,1007.09,66786.0,18.5,0.9936,937.0,144.8681468329543,0.0,8739.0,8697.0,8781.0,1002.2088742401871,996.55,1005.58,59867.0,17.9,0.794
689,1176.0,295.0673965,0.0,9012.0,8928.0,9054.0,1029.92,1020.74,1034.51,66578.0,27.1,1.2113,999.0,295.0674152801183,0.0,8991.0,8928.0,9054.0,1029.0040631612467,1021.55,1035.24,86627.0,32.3,1.2037
690,81.0,183.97305269999998,0.0,5064.0,5001.0,5274.0,603.45,596.7040000000001,625.953,66308.0,11.3,2.5729,187.0,183.97312252155652,0.0,5442.0,5379.0,5568.0,617.9090878258829,637.601,657.845,35062.0,10.1,1.7799
691,1191.0,242.0019742,0.0,9033.0,8949.0,9264.0,1032.21,1023.04,1057.39,65690.0,27.0,3.0216,1015.0,242.00195766846122,0.0,9012.0,8949.0,9159.0,1031.4432343422097,1023.84,1046.65,57780.0,19.5,2.0055
692,1542.0,181.01050159999997,0.0,9999.0,9957.0,9999.0,1136.82,1132.36,1136.82,65640.0,14.0,0.3923,1354.0,181.01045217783113,0.0,9999.0,9936.0,9999.0,1134.9384661608158,1130.72,1137.35,110159.0,21.4,0.5829
693,82.0,382.0897251,0.0,5064.0,5001.0,5127.0,603.45,596.7040000000001,610.221,65621.0,11.2,1.189,141.0,382.0898252397446,0.0,5295.0,5232.0,5379.0,605.8843435871097,621.79,637.601,80607.0,21.3,1.3902
694,413.0,192.0571661,0.0,6177.0,6135.0,6282.0,723.17,718.607,734.512,65357.0,16.3,1.3991,438.0,192.05714676990019,0.0,6387.0,6324.0,6429.0,724.1154981958215,739.4789999999999,750.86,40259.0,11.3,1.0007
695,1543.0,354.97571630000004,0.0,9999.0,9957.0,9999.0,1136.82,1132.36,1136.82,65266.0,13.9,0.3923,1361.0,354.9760244198213,0.0,9999.0,9957.0,9999.0,1134.9384661608158,1132.93,1137.35,68942.0,13.4,0.3886
696,1263.0,198.0063091,0.0,9348.0,9264.0,9453.0,1066.54,1057.39,1077.96,65148.0,23.2,1.8094,1095.0,198.00615167715193,0.0,9327.0,9264.0,9411.0,1065.506321482667,1058.06,1074.07,65387.0,23.9,1.4077
697,994.0,321.03051769999996,0.0,8235.0,7920.0,8382.0,945.56,911.178,961.5239999999999,65129.0,27.2,4.4287,820.0,321.0304347393772,0.0,8235.0,8025.0,8382.0,947.1976915979058,923.6389999999999,962.449,67262.0,20.1,3.4123
698,914.0,121.0489685,0.0,7815.0,7752.0,9411.0,899.78,892.913,1073.4,65071.0,23.0,15.8765,743.0,121.04895565851614,0.0,7773.0,7710.0,8340.0,896.3667137832969,889.502,957.875,57160.0,18.5,6.0116
699,1053.0,160.03890869999998,0.0,8655.0,5001.0,9978.0,991.29,596.7040000000001,1134.56,64789.0,23.3,47.3123,883.0,160.03895670046978,0.0,8655.0,5001.0,9957.0,994.2686621879999,596.8330000000001,1132.93,48342.0,14.7,47.1356
700,69.0,382.0432483,0.0,5043.0,5001.0,5190.0,601.18,596.7040000000001,616.895,64753.0,11.8,1.7761,127.0,382.0432163250168,0.0,5232.0,5148.0,5337.0,604.5716135258132,612.7280000000001,633.0840000000001,64665.0,17.9,1.7898
701,1097.0,268.8893855,0.0,8739.0,8676.0,8823.0,1000.32,993.544,1009.35,64344.0,17.8,1.3904,932.0,268.889485377842,0.0,8739.0,8655.0,8907.0,1002.2088742401871,992.062,1019.26,87279.0,26.1,2.3913
702,1439.0,154.0610054,0.0,9873.0,9768.0,9978.0,1123.33,1112.16,1134.56,64327.0,15.8,1.9704,1254.0,154.06101623888625,0.0,9831.0,9474.0,9957.0,1121.0811647192027,1080.96,1132.93,67441.0,14.6,4.5694
703,1125.0,187.017928,0.0,8781.0,8193.0,9075.0,1004.83,940.918,1036.83,64197.0,22.4,8.4369,916.0,187.01795507696372,0.0,8718.0,8151.0,8991.0,1000.3285414169317,937.295,1028.41,91010.0,25.3,8.0112
704,1040.0,286.0379382,0.0,8592.0,8550.0,8697.0,984.4,979.809,995.794,63928.0,22.3,1.4061,868.0,286.0379922297383,0.0,8592.0,8529.0,8697.0,988.3202689006894,978.323,996.55,79948.0,22.8,1.6026
705,488.0,420.9734154,0.0,6345.0,6240.0,6429.0,741.26,729.903,750.2439999999999,63812.0,14.5,1.7893,475.0,420.97323106012334,0.0,6492.0,6429.0,6618.0,739.5486144985886,750.86,771.309,37567.0,10.5,1.798
706,1344.0,383.0439017,0.0,9663.0,9600.0,9747.0,1100.75,1093.95,1109.87,63796.0,18.0,1.4004,1175.0,383.04370404085165,0.0,9663.0,9579.0,9726.0,1103.8509981045033,1092.33,1108.25,86120.0,21.4,1.3997
707,15.0,381.0458632,0.0,5001.0,5001.0,5106.0,596.7,596.7040000000001,607.942,63596.0,11.3,0.9885,124.0,381.045824409519,0.0,5232.0,5148.0,5316.0,604.5716135258132,612.7280000000001,630.812,76612.0,21.2,1.59
708,1285.0,321.00897139999995,0.0,9432.0,9369.0,9810.0,1075.68,1068.84,1116.62,63488.0,21.2,4.203,1119.0,321.00909403364017,0.0,9411.0,9306.0,9516.0,1073.483204628711,1062.64,1085.51,47934.0,17.1,2.0108
709,397.0,151.0266117,0.0,6030.0,5925.0,6219.0,707.18,695.903,727.658,63476.0,19.4,2.7933,406.0,151.02657240540142,0.0,6282.0,6156.0,6303.0,709.719964470842,721.314,737.2460000000001,39138.0,12.2,1.4008
710,1192.0,331.9887894,0.0,9033.0,8949.0,9159.0,1032.21,1023.04,1045.98,63191.0,26.0,2.0179,1014.0,331.98878401956785,0.0,9012.0,8928.0,9096.0,1031.4432343422097,1021.55,1039.79,63127.0,21.3,1.6037
711,1345.0,223.0730903,0.0,9663.0,9600.0,9726.0,1100.75,1093.95,1107.58,63110.0,17.8,1.199,1176.0,223.07297320905306,0.0,9663.0,9579.0,9726.0,1103.8509981045033,1092.33,1108.25,75612.0,18.8,1.3997
712,1489.0,369.02796889999996,0.0,9957.0,9873.0,9999.0,1132.36,1123.33,1136.82,63075.0,15.0,1.1866,1310.0,369.0280320670825,0.0,9957.0,9873.0,9999.0,1131.7850671043968,1123.95,1137.35,84334.0,18.2,1.1782
713,1193.0,253.01235069999998,0.0,9033.0,8970.0,9138.0,1032.21,1025.32,1043.7,63072.0,25.9,1.6168,1012.0,253.01239804222638,0.0,9012.0,8949.0,9138.0,1031.4432343422097,1023.84,1044.37,75821.0,25.6,1.8051
714,1518.0,254.938596,0.0,9978.0,9747.0,9999.0,1134.56,1109.87,1136.82,63034.0,12.9,2.3706,1366.0,254.93867146282156,0.0,9999.0,9558.0,9999.0,1134.9384661608158,1090.06,1137.35,59878.0,11.7,4.1579
715,1264.0,184.0213707,0.0,9348.0,9285.0,9453.0,1066.54,1059.71,1077.96,62888.0,22.4,1.6054,1092.0,184.0213975271744,0.0,9327.0,9243.0,9474.0,1065.506321482667,1055.75,1080.96,90554.0,33.0,2.2166
716,1490.0,209.0572418,0.0,9957.0,9894.0,9999.0,1132.36,1125.58,1136.82,62832.0,14.9,0.9887,1279.0,209.05725930798587,0.0,9915.0,9873.0,9999.0,1128.5903500343368,1123.95,1137.35,43971.0,10.5,1.1782
717,1166.0,279.09763910000004,0.0,8970.0,8865.0,9327.0,1025.32,1013.93,1064.29,62805.0,19.9,4.4299,994.0,279.0975832732073,0.0,8970.0,8886.0,9642.0,1026.465475111679,1016.99,1099.19,78518.0,26.4,7.2273
718,995.0,437.21291490000004,0.0,8235.0,8193.0,8319.0,945.56,940.918,954.706,62179.0,25.9,1.2129,818.0,437.21293972141916,0.0,8235.0,8172.0,8298.0,947.1976915979058,939.5889999999999,953.284,96479.0,28.9,1.2041
719,1449.0,213.0139562,0.0,9894.0,8046.0,9999.0,1125.58,924.932,1136.82,61872.0,14.9,18.6387,1277.0,213.01395228787345,0.0,9915.0,7962.0,9999.0,1128.5903500343368,916.7819999999999,1137.35,52294.0,12.5,19.3932
720,978.0,198.0473505,0.0,8151.0,7542.0,8634.0,936.3,870.25,988.992,61747.0,20.1,10.4451,808.0,198.04742038208394,0.0,8130.0,7500.0,9201.0,935.0414974247566,866.916,1051.19,34795.0,12.0,16.202
721,144.0,326.00349930000004,0.0,5337.0,5001.0,6303.0,632.77,596.7040000000001,736.808,61579.0,16.8,12.3242,195.0,326.0035080076677,0.0,5547.0,5379.0,6345.0,630.5796459047062,637.601,741.7460000000001,38164.0,11.1,9.1568
722,1131.0,155.9778787,0.0,8802.0,8739.0,8928.0,1007.09,1000.32,1020.74,61511.0,19.6,1.7962,971.0,155.97781745033458,0.0,8823.0,8718.0,8907.0,1009.7098359172463,998.828,1019.26,68170.0,24.0,1.7965
723,527.0,384.09265710000005,0.0,6660.0,5148.0,8592.0,775.15,612.378,984.398,61335.0,16.8,32.7246,515.0,384.09255607126886,0.0,6723.0,5127.0,7542.0,768.9338976266716,610.476,871.48,36217.0,10.5,22.9484
724,1013.0,384.0412478,0.0,8445.0,8361.0,8676.0,968.45,959.211,993.544,60827.0,24.7,3.0201,846.0,384.04127995513164,0.0,8424.0,8319.0,8928.0,969.2436730627702,955.582,1021.55,90993.0,28.8,5.8001
725,1334.0,189.10046450000002,0.0,9642.0,9621.0,9726.0,1098.49,1096.24,1107.58,60772.0,16.0,0.9975,1208.0,189.1005396213007,0.0,9684.0,9579.0,9726.0,1106.8167374756517,1092.33,1108.25,56189.0,14.2,1.3997
726,228.0,374.961519,0.0,5568.0,5484.0,5673.0,657.54,648.509,668.8480000000001,60753.0,16.4,1.7891,247.0,374.9615087663484,0.0,5694.0,5568.0,5799.0,646.8060346374242,657.845,682.799,98347.0,28.4,2.194
727,938.0,408.837519,0.0,7857.0,7752.0,7983.0,904.36,892.913,918.053,60679.0,22.6,2.2114,775.0,408.83762222743115,0.0,7815.0,7710.0,7962.0,901.3699262682098,889.502,916.7819999999999,59332.0,20.3,2.3986
728,268.0,513.1740907999999,0.0,5652.0,5610.0,5715.0,666.58,662.0210000000001,673.321,60558.0,10.7,0.9940000000000001,294.0,513.1740373670677,0.0,5820.0,5778.0,5862.0,657.3311577258495,680.4830000000001,689.628,47168.0,13.2,0.8041
729,1250.0,380.97583910000003,0.0,9306.0,9243.0,9495.0,1061.99,1055.1,1082.59,60452.0,24.1,2.4181,1080.0,380.97577468733675,0.0,9306.0,9243.0,9432.0,1063.5072075856951,1055.75,1076.36,58339.0,19.3,1.8121
730,653.0,204.0263314,0.0,7038.0,6954.0,7101.0,816.0,806.9580000000001,822.845,60396.0,14.7,1.3975,590.0,204.02646209993136,0.0,7038.0,6975.0,7080.0,810.4885994586737,810.0010000000001,821.378,88627.0,25.3,1.0003
731,191.0,216.8757361,0.0,5484.0,5421.0,5547.0,648.51,641.748,655.29,60279.0,16.7,1.1912,308.0,216.8756287569409,0.0,5841.0,5820.0,5925.0,658.5916630015125,685.076,696.39,34634.0,10.5,0.9948
732,207.0,314.07748239999995,0.0,5526.0,5442.0,5757.0,653.01,643.982,677.8389999999999,60243.0,16.3,2.9782,228.0,314.0774085949505,0.0,5652.0,5589.0,5715.0,641.952317919575,660.1189999999999,673.697,94830.0,26.1,1.1938
733,923.0,410.83536069999997,0.0,7836.0,7731.0,8004.0,902.07,890.6210000000001,920.368,60109.0,22.4,2.6167,755.0,410.8354959406204,0.0,7794.0,7731.0,8340.0,898.8538786837827,891.763,957.875,61757.0,19.0,5.8128
734,222.0,206.065684,0.0,5547.0,5484.0,7395.0,655.29,648.509,854.5110000000001,60002.0,16.0,18.1209,225.0,206.06571974605222,0.0,5631.0,5484.0,7080.0,640.4691106460219,648.842,821.378,40986.0,10.0,15.17
735,1286.0,322.0069106,0.0,9432.0,9348.0,9747.0,1075.68,1066.54,1109.87,59754.0,19.9,3.8115,1110.0,322.00714370289376,0.0,9390.0,9327.0,9516.0,1071.527685940221,1064.93,1085.51,47317.0,15.7,1.8095
736,1305.0,346.9909473,0.0,9474.0,9369.0,9579.0,1080.27,1068.84,1091.7,59238.0,21.1,2.0109,1129.0,346.9910718036374,0.0,9453.0,9369.0,9537.0,1077.4128856061964,1069.49,1087.77,46489.0,17.2,1.6072
737,1394.0,307.0075273,0.0,9747.0,9663.0,9768.0,1109.87,1100.75,1112.16,59170.0,15.8,1.0037,1221.0,307.0076780365197,0.0,9726.0,9642.0,9768.0,1111.271890457309,1099.19,1112.75,49643.0,12.2,1.1922
738,1346.0,188.9801877,0.0,9663.0,9180.0,9768.0,1100.75,1048.26,1112.16,59124.0,16.6,5.6209,1169.0,188.98024220715956,0.0,9642.0,8424.0,9915.0,1100.8428494519324,966.988,1128.48,50843.0,13.7,14.199000000000002
739,660.0,244.0453019,0.0,7080.0,6996.0,7395.0,820.52,811.472,854.5110000000001,59034.0,12.8,3.7859,600.0,244.04528890708485,0.0,7101.0,6996.0,7416.0,821.7605889931737,812.2510000000001,857.794,72790.0,17.1,4.0043
740,799.0,152.03567280000001,0.0,7458.0,7353.0,7479.0,861.24,850.0419999999999,863.488,58815.0,16.2,1.1828,694.0,152.0357711161454,0.0,7500.0,7395.0,7710.0,866.0906088515846,855.541,889.502,46712.0,16.4,2.986
741,872.0,236.96175319999998,0.0,7773.0,7731.0,7857.0,895.19,890.6210000000001,904.357,58811.0,19.1,1.2083,762.0,236.9616272750438,0.0,7794.0,7731.0,7836.0,898.8538786837827,891.763,903.0989999999999,38868.0,12.0,0.9967
742,149.0,154.02295,0.0,5358.0,5358.0,5379.0,634.97,634.965,637.237,58530.0,16.3,0.1999,207.0,154.02306653470623,0.0,5610.0,5610.0,5757.0,638.0046054301283,662.38,678.216,40654.0,10.5,1.3924
743,1098.0,166.83156709999997,0.0,8739.0,8697.0,8802.0,1000.32,995.794,1007.09,58431.0,16.2,0.9936,918.0,166.8317032603731,0.0,8718.0,8676.0,8802.0,1000.3285414169317,994.32,1007.84,85436.0,23.7,1.1887
744,1210.0,302.11793969999997,0.0,9117.0,9075.0,9180.0,1041.4,1036.83,1048.26,58211.0,20.9,1.0054,1036.0,302.11792318715163,0.0,9096.0,9054.0,9180.0,1040.9834584324242,1035.24,1048.93,49381.0,18.0,1.2037
745,1148.0,151.0614084,0.0,8886.0,8865.0,9201.0,1016.19,1013.93,1050.54,57878.0,18.8,3.2204,976.0,151.0615388092357,0.0,8865.0,8676.0,9243.0,1013.9572099540629,994.32,1055.75,39692.0,15.8,5.4012
746,239.0,195.0510063,0.0,5610.0,5526.0,5883.0,662.02,653.015,691.4010000000001,57834.0,12.6,3.3766,262.0,195.05096622488207,0.0,5736.0,5400.0,5946.0,651.7332231246372,639.837,698.6439999999999,46572.0,13.6,5.1705
747,873.0,239.0386102,0.0,7773.0,7689.0,7878.0,895.19,886.125,906.66,57698.0,18.8,1.8064,734.0,239.03867102040874,0.0,7731.0,7668.0,7878.0,891.506181471542,884.967,907.6239999999999,87344.0,24.2,1.9921
748,235.0,263.02759130000004,0.0,5589.0,5547.0,5631.0,659.78,655.29,664.285,57335.0,14.6,0.7912,303.0,263.02760699717754,0.0,5841.0,5757.0,5946.0,658.5916630015125,678.216,698.6439999999999,92800.0,28.0,1.7961
749,819.0,444.9224057,0.0,7563.0,7395.0,7836.0,872.55,854.5110000000001,902.069,57306.0,16.8,4.1834,715.0,444.9223513596925,0.0,7626.0,7521.0,7878.0,879.582656133165,869.191,907.6239999999999,59253.0,14.9,3.3792
750,1099.0,195.8094751,0.0,8739.0,8718.0,8781.0,1000.32,998.052,1004.83,57206.0,15.9,0.5962,919.0,195.80947651512653,0.0,8718.0,8676.0,8781.0,1000.3285414169317,994.32,1005.58,79174.0,22.0,0.99
751,861.0,220.0310659,0.0,7752.0,7689.0,7962.0,892.91,886.125,915.7639999999999,56594.0,20.5,2.6072,740.0,220.0311628401763,0.0,7752.0,7668.0,7857.0,893.9024382262145,884.967,905.3560000000001,53889.0,15.5,1.7927
752,538.0,141.0541383,0.0,6702.0,5001.0,9999.0,779.73,596.7040000000001,1136.82,56406.0,16.3,47.5111,536.0,141.054116418998,0.0,6870.0,5001.0,9999.0,786.1560066112539,596.8330000000001,1137.35,42934.0,12.9,47.5242
753,1395.0,311.1085742,0.0,9747.0,9663.0,9789.0,1109.87,1100.75,1114.37,56385.0,15.1,1.1981,1220.0,311.10885441517087,0.0,9726.0,9642.0,9789.0,1111.271890457309,1099.19,1114.98,59641.0,14.7,1.3883
754,939.0,222.7634702,0.0,7857.0,7752.0,7941.0,904.36,892.913,913.459,56318.0,21.0,1.8073,761.0,222.76359527157203,0.0,7794.0,7731.0,7920.0,898.8538786837828,891.763,912.2130000000001,40324.0,12.4,1.798
755,1520.0,628.7448868,0.0,9978.0,5043.0,9999.0,1134.56,601.178,1136.82,56035.0,11.5,47.1176,1319.0,628.744807903917,0.0,9957.0,5001.0,9999.0,1131.7850671043968,596.8330000000001,1137.35,46831.0,10.1,47.5242
756,518.0,137.0528191,0.0,6597.0,6492.0,6744.0,768.41,757.11,784.285,55910.0,15.3,2.3904,519.0,137.05276028623575,0.0,6744.0,6702.0,6912.0,771.4247573961552,780.4110000000001,803.1510000000001,43948.0,14.3,1.9994
757,996.0,256.0760206,0.0,8235.0,8172.0,8319.0,945.56,938.612,954.706,55668.0,23.2,1.4157,819.0,256.07602549304005,0.0,8235.0,8151.0,8298.0,947.1976915979058,937.295,953.284,73771.0,22.1,1.4058
758,850.0,293.0506443,0.0,7710.0,7374.0,7815.0,888.35,852.297,899.78,55508.0,17.7,4.1768,733.0,293.0506593858957,0.0,7731.0,7542.0,7836.0,891.506181471542,871.48,903.0989999999999,104641.0,29.0,2.7801
759,1194.0,332.986813,0.0,9033.0,8970.0,9138.0,1032.21,1025.32,1043.7,55415.0,22.8,1.6168,1000.0,332.9868040124927,0.0,8991.0,8949.0,9096.0,1029.0040631612467,1023.84,1039.79,54873.0,20.5,1.4024
760,1270.0,277.98075289999997,0.0,9369.0,9264.0,9558.0,1068.84,1057.39,1089.42,55204.0,19.6,2.8175,1081.0,277.98064398404216,0.0,9306.0,9264.0,9432.0,1063.5072075856951,1058.06,1076.36,52323.0,17.3,1.609
761,1177.0,239.02736659999997,0.0,9012.0,8949.0,9138.0,1029.92,1023.04,1043.7,54944.0,22.4,1.8174,1023.0,239.02733291907245,0.0,9033.0,8949.0,9117.0,1033.8905657812797,1023.84,1042.08,57608.0,21.3,1.6037
762,1265.0,431.9380921,0.0,9348.0,9285.0,9453.0,1066.54,1059.71,1077.96,54821.0,19.5,1.6054,1096.0,431.9383078666901,0.0,9327.0,9264.0,9432.0,1065.506321482667,1058.06,1076.36,57399.0,20.9,1.609
763,1132.0,118.968056,0.0,8802.0,7269.0,9705.0,1007.09,840.926,1105.32,54488.0,17.3,23.2573,935.0,118.96803473287845,0.0,8739.0,5148.0,9789.0,1002.2088742401871,612.7280000000001,1114.98,64338.0,19.2,44.1598
764,1372.0,167.0216436,0.0,9726.0,9600.0,9768.0,1107.58,1093.95,1112.16,54286.0,16.4,1.6018,1207.0,167.02157358174736,0.0,9684.0,9600.0,9747.0,1106.8167374756517,1094.61,1110.48,60751.0,15.3,1.3953
765,916.0,256.8778117,0.0,7815.0,7752.0,8067.0,899.78,892.913,927.2339999999999,54146.0,19.1,3.0189999999999997,776.0,256.87785398489746,0.0,7815.0,7731.0,7941.0,901.3699262682098,891.763,914.503,48446.0,16.6,1.9994
766,1545.0,162.95455969999998,0.0,9999.0,9579.0,9999.0,1136.82,1091.7,1136.82,53937.0,11.5,3.969,1317.0,162.9545954255254,0.0,9957.0,8718.0,9999.0,1131.7850671043968,998.828,1137.35,51716.0,11.2,12.1794
767,1373.0,345.0188228,0.0,9726.0,9663.0,9768.0,1107.58,1100.75,1112.16,53757.0,16.3,1.0037,1205.0,345.0188023862253,0.0,9684.0,9642.0,9768.0,1106.8167374756517,1099.19,1112.75,68276.0,17.2,1.1922
768,894.0,238.9596255,0.0,7794.0,7752.0,7878.0,897.47,892.913,906.66,53663.0,17.6,1.2093,759.0,238.95969721110032,0.0,7794.0,7731.0,7836.0,898.8538786837827,891.763,903.0989999999999,43445.0,13.4,0.9967
769,146.0,327.0012127,0.0,5337.0,5169.0,6135.0,632.77,614.632,718.607,53441.0,14.5,9.1461,194.0,327.001179087563,0.0,5547.0,5442.0,6429.0,630.5796459047062,644.318,750.86,44990.0,13.1,9.3676
770,1318.0,366.9994858,0.0,9537.0,9453.0,9978.0,1087.14,1077.96,1134.56,53231.0,16.7,4.9788,1150.0,366.9996238107205,0.0,9516.0,9453.0,9978.0,1084.735270460404,1078.66,1135.17,40319.0,12.0,4.9686
771,1358.0,190.03431719999998,0.0,9684.0,9495.0,9831.0,1103.03,1082.59,1118.89,53090.0,15.2,3.1931,1209.0,190.03438553118932,0.0,9684.0,9474.0,9915.0,1106.8167374756517,1080.96,1128.48,53705.0,13.6,4.1781
772,1521.0,184.93658630000002,0.0,9978.0,9516.0,9999.0,1134.56,1084.86,1136.82,52912.0,10.9,4.5706,1313.0,184.93662853378578,0.0,9957.0,7878.0,9999.0,1131.7850671043968,907.6239999999999,1137.35,72546.0,15.7,20.1984
773,166.0,189.8567705,0.0,5442.0,5400.0,5547.0,643.98,639.491,655.29,52424.0,15.7,1.3898,320.0,189.8566792102625,0.0,5862.0,5799.0,6135.0,660.3269101832486,682.799,719.056,42409.0,13.3,3.1878
774,1523.0,356.96083070000003,0.0,9978.0,9789.0,9999.0,1134.56,1114.37,1136.82,51821.0,10.6,1.9748,1323.0,356.9610137427273,0.0,9978.0,9831.0,9999.0,1133.3911053466622,1119.48,1137.35,51320.0,11.6,1.5712
775,1212.0,290.99899910000005,0.0,9117.0,9075.0,9201.0,1041.4,1036.83,1050.54,51810.0,18.6,1.206,1035.0,290.99919437474364,0.0,9096.0,9033.0,9201.0,1040.9834584324242,1032.94,1051.19,52569.0,19.2,1.6046
